TimeSlot,mMTC_BW,URLLC_BW,eMBB_BW,mMTC_CPU,URLLC_CPU,eMBB_CPU,mMTC_MEM,URLLC_MEM,eMBB_MEM
231,199.23230769819,0,800.76769230181,19.923230769819,0,80.076769230181,19.923230769819,0,80.076769230181
232,195.770288717704,172.738490045033,631.491221237263,19.5770288717704,17.2738490045033,63.1491221237263,19.5770288717704,17.2738490045033,63.1491221237263
233,137.336623536898,237.016430942711,625.64694552039,13.7336623536898,23.7016430942711,62.564694552039,13.7336623536898,23.7016430942711,62.564694552039
234,146.865463136285,192.444399971683,660.690136892032,14.6865463136285,19.2444399971683,66.0690136892032,14.6865463136285,19.2444399971683,66.0690136892032
235,239.981663590605,311.555142205346,448.463194204049,23.9981663590605,31.1555142205346,44.8463194204049,23.9981663590605,31.1555142205346,44.8463194204049
236,237.102135429284,397.494756454976,365.40310811574,23.7102135429284,39.7494756454976,36.540310811574,23.7102135429284,39.7494756454976,36.540310811574
237,174.653373307913,432.994821325869,392.351805366218,17.4653373307913,43.2994821325869,39.2351805366218,17.4653373307913,43.2994821325869,39.2351805366218
238,217.880165027201,364.268400904851,417.851434067949,21.7880165027201,36.4268400904851,41.7851434067949,21.7880165027201,36.4268400904851,41.7851434067949
239,231.761029534044,290.36726688748,477.871703578477,23.1761029534043,29.036726688748,47.7871703578477,23.1761029534043,29.036726688748,47.7871703578477
240,165.257476414773,253.050510760121,581.692012825107,16.5257476414773,25.3050510760121,58.1692012825107,16.5257476414773,25.3050510760121,58.1692012825107
241,162.842664243062,249.997892992869,587.159442764069,16.2842664243062,24.9997892992869,58.7159442764069,16.2842664243062,24.9997892992869,58.7159442764069
242,190.09927108927,181.458395130667,628.442333780063,19.009927108927,18.1458395130667,62.8442333780063,19.009927108927,18.1458395130667,62.8442333780063
243,300.862208611378,0,699.137791388622,30.0862208611378,0,69.9137791388622,30.0862208611378,0,69.9137791388622
244,342.162422229417,0,657.837577770583,34.2162422229417,0,65.7837577770583,34.2162422229417,0,65.7837577770583
245,257.276656287372,0,742.723343712628,25.7276656287372,0,74.2723343712628,25.7276656287372,0,74.2723343712628
246,259.481080340203,0,740.518919659797,25.9481080340203,0,74.0518919659796,25.9481080340203,0,74.0518919659796
247,277.172060159767,0,722.827939840233,27.7172060159767,0,72.2827939840233,27.7172060159767,0,72.2827939840233
248,215.888487500441,264.221730970689,519.88978152887,21.5888487500441,26.4221730970689,51.988978152887,21.5888487500441,26.4221730970689,51.988978152887
249,272.898151463794,0,727.101848536206,27.2898151463794,0,72.7101848536206,27.2898151463794,0,72.7101848536206
250,385.594158186703,0,614.405841813297,38.5594158186703,0,61.4405841813297,38.5594158186703,0,61.4405841813297
251,212.029890278516,303.422084364084,484.5480253574,21.2029890278516,30.3422084364084,48.45480253574,21.2029890278516,30.3422084364084,48.45480253574
252,201.758776620772,381.507504882914,416.733718496314,20.1758776620772,38.1507504882914,41.6733718496314,20.1758776620772,38.1507504882914,41.6733718496314
253,171.393850762275,415.153994068621,413.452155169104,17.1393850762275,41.5153994068621,41.3452155169104,17.1393850762275,41.5153994068621,41.3452155169104
254,252.586325538351,357.830627845998,389.583046615651,25.2586325538351,35.7830627845998,38.9583046615651,25.2586325538351,35.7830627845998,38.9583046615651
255,198.532645594207,386.035699766513,415.431654639281,19.8532645594207,38.6035699766513,41.5431654639281,19.8532645594207,38.6035699766513,41.5431654639281
256,323.950413267882,0,676.049586732118,32.3950413267882,0,67.6049586732118,32.3950413267882,0,67.6049586732118
257,222.33411819467,0,777.66588180533,22.233411819467,0,77.766588180533,22.233411819467,0,77.766588180533
258,282.32881313427,0,717.67118686573,28.2328813134271,0,71.767118686573,28.2328813134271,0,71.767118686573
259,189.615471430138,0,810.384528569862,18.9615471430138,0,81.0384528569862,18.9615471430138,0,81.0384528569862
260,196.027673505629,0,803.972326494371,19.6027673505629,0,80.3972326494371,19.6027673505629,0,80.3972326494371
261,148.953919531316,0,851.046080468684,14.8953919531316,0,85.1046080468684,14.8953919531316,0,85.1046080468684
262,119.290046060756,0,880.709953939244,11.9290046060756,0,88.0709953939244,11.9290046060756,0,88.0709953939244
263,180.324796498593,0,819.675203501407,18.0324796498593,0,81.9675203501407,18.0324796498593,0,81.9675203501407
264,121.992297257907,0,878.007702742093,12.1992297257907,0,87.8007702742093,12.1992297257907,0,87.8007702742093
265,134.662411581099,0,865.337588418901,13.4662411581099,0,86.5337588418901,13.4662411581099,0,86.5337588418901
266,131.768936012094,0,868.231063987906,13.1768936012094,0,86.8231063987906,13.1768936012094,0,86.8231063987906
267,118.662879267462,0,881.337120732538,11.8662879267462,0,88.1337120732538,11.8662879267462,0,88.1337120732538
268,124.844850521508,0,875.155149478492,12.4844850521508,0,87.5155149478492,12.4844850521508,0,87.5155149478492
269,140.459992879219,0,859.540007120781,14.0459992879219,0,85.9540007120781,14.0459992879219,0,85.9540007120781
270,152.5330128676,0,847.4669871324,15.25330128676,0,84.74669871324,15.25330128676,0,84.74669871324
271,150.038575108318,0,849.961424891682,15.0038575108318,0,84.9961424891682,15.0038575108318,0,84.9961424891682
272,159.736002790018,0,840.263997209982,15.9736002790018,0,84.0263997209982,15.9736002790018,0,84.0263997209982
273,147.035669818396,0,852.964330181604,14.7035669818396,0,85.2964330181604,14.7035669818396,0,85.2964330181604
274,159.083748235185,0,840.916251764815,15.9083748235185,0,84.0916251764815,15.9083748235185,0,84.0916251764815
275,186.084745024295,0,813.915254975705,18.6084745024295,0,81.3915254975705,18.6084745024295,0,81.3915254975705
276,185.681643674895,0,814.318356325105,18.5681643674895,0,81.4318356325105,18.5681643674895,0,81.4318356325105
277,188.076430694792,0,811.923569305208,18.8076430694792,0,81.1923569305208,18.8076430694792,0,81.1923569305208
278,188.33690106587,0,811.66309893413,18.833690106587,0,81.166309893413,18.833690106587,0,81.166309893413
279,199.825631915028,0,800.174368084972,19.9825631915028,0,80.0174368084972,19.9825631915028,0,80.0174368084972
280,210.841554241972,0,789.158445758028,21.0841554241972,0,78.9158445758028,21.0841554241972,0,78.9158445758028
281,151.349615982564,0,848.650384017436,15.1349615982564,0,84.8650384017436,15.1349615982564,0,84.8650384017436
282,157.572493324651,0,842.427506675349,15.7572493324651,0,84.2427506675349,15.7572493324651,0,84.2427506675349
283,128.776187444669,0,871.223812555331,12.8776187444669,0,87.1223812555331,12.8776187444669,0,87.1223812555331
284,107.871625719774,156.02860148753,736.099772792697,10.7871625719774,15.602860148753,73.6099772792697,10.7871625719774,15.602860148753,73.6099772792697
285,91.6240180313938,178.061770891199,730.314211077407,9.16240180313938,17.8061770891199,73.0314211077407,9.16240180313938,17.8061770891199,73.0314211077407
286,90.524776429525,141.444963171133,768.030260399342,9.0524776429525,14.1444963171133,76.8030260399342,9.0524776429525,14.1444963171133,76.8030260399342
287,134.986614079163,0,865.013385920837,13.4986614079163,0,86.5013385920837,13.4986614079163,0,86.5013385920837
288,130.710959398994,0,869.289040601006,13.0710959398994,0,86.9289040601006,13.0710959398994,0,86.9289040601006
289,133.351461047875,0,866.648538952125,13.3351461047875,0,86.6648538952125,13.3351461047875,0,86.6648538952125
290,147.077977330349,0,852.922022669651,14.7077977330349,0,85.2922022669651,14.7077977330349,0,85.2922022669651
291,161.079345391703,0,838.920654608297,16.1079345391703,0,83.8920654608297,16.1079345391703,0,83.8920654608297
292,182.744721257853,0,817.255278742147,18.2744721257853,0,81.7255278742147,18.2744721257853,0,81.7255278742147
293,159.577939650058,0,840.422060349942,15.9577939650058,0,84.0422060349942,15.9577939650058,0,84.0422060349942
294,144.00970917149,0,855.99029082851,14.400970917149,0,85.599029082851,14.400970917149,0,85.599029082851
295,155.979350399034,0,844.020649600966,15.5979350399034,0,84.4020649600966,15.5979350399034,0,84.4020649600966
296,170.323816960625,0,829.676183039375,17.0323816960625,0,82.9676183039375,17.0323816960625,0,82.9676183039375
297,105.274515596948,256.320559714307,638.404924688745,10.5274515596948,25.6320559714307,63.8404924688745,10.5274515596948,25.6320559714307,63.8404924688745
298,92.0076863873704,241.787640971462,666.204672641168,9.20076863873704,24.1787640971462,66.6204672641168,9.20076863873704,24.1787640971462,66.6204672641168
299,112.569603894317,204.463158093759,682.967238011924,11.2569603894317,20.4463158093759,68.2967238011924,11.2569603894317,20.4463158093759,68.2967238011924
300,109.050915189977,267.483376881075,623.465707928948,10.9050915189977,26.7483376881075,62.3465707928948,10.9050915189977,26.7483376881075,62.3465707928948
301,122.778702277109,258.481478478125,618.739819244765,12.2778702277109,25.8481478478125,61.8739819244765,12.2778702277109,25.8481478478125,61.8739819244765
302,88.7634845457408,319.068741745501,592.167773708758,8.87634845457408,31.9068741745501,59.2167773708758,8.87634845457408,31.9068741745501,59.2167773708758
303,121.006124034531,239.437649685349,639.556226280119,12.1006124034531,23.9437649685349,63.9556226280119,12.1006124034531,23.9437649685349,63.9556226280119
304,134.22977222137,0,865.77022777863,13.422977222137,0,86.577022777863,13.422977222137,0,86.577022777863
305,125.494974309101,0,874.505025690899,12.5494974309101,0,87.4505025690899,12.5494974309101,0,87.4505025690899
306,99.8257236378498,0,900.17427636215,9.98257236378498,0,90.017427636215,9.98257236378498,0,90.017427636215
307,81.1756201858273,200.802849933362,718.02152988081,8.11756201858273,20.0802849933362,71.802152988081,8.11756201858273,20.0802849933362,71.802152988081
308,117.730641135526,248.789279380734,633.48007948374,11.7730641135526,24.8789279380734,63.348007948374,11.7730641135526,24.8789279380734,63.348007948374
309,88.9638542094968,208.362711174874,702.673434615629,8.89638542094968,20.8362711174874,70.2673434615629,8.89638542094968,20.8362711174874,70.2673434615629
310,137.323272525487,239.044215136958,623.632512337555,13.7323272525487,23.9044215136958,62.3632512337555,13.7323272525487,23.9044215136958,62.3632512337555
311,141.082512540813,0,858.917487459187,14.1082512540813,0,85.8917487459187,14.1082512540813,0,85.8917487459187
312,148.794823476856,0,851.205176523144,14.8794823476856,0,85.1205176523144,14.8794823476856,0,85.1205176523144
313,123.711873935787,0,876.288126064213,12.3711873935787,0,87.6288126064213,12.3711873935787,0,87.6288126064213
314,127.425344392327,0,872.574655607673,12.7425344392327,0,87.2574655607673,12.7425344392327,0,87.2574655607673
315,194.393925612616,0,805.606074387384,19.4393925612616,0,80.5606074387384,19.4393925612616,0,80.5606074387384
316,155.547704490561,0,844.452295509439,15.5547704490561,0,84.4452295509439,15.5547704490561,0,84.4452295509439
317,185.167477415425,0,814.832522584575,18.5167477415425,0,81.4832522584576,18.5167477415425,0,81.4832522584576
318,127.78488323879,309.523383845069,562.69173291614,12.778488323879,30.9523383845069,56.2691732916141,12.778488323879,30.9523383845069,56.2691732916141
319,125.493544986912,268.497817181301,606.008637831787,12.5493544986912,26.8497817181301,60.6008637831787,12.5493544986912,26.8497817181301,60.6008637831787
320,143.302011987636,221.977626412221,634.720361600142,14.3302011987636,22.1977626412221,63.4720361600142,14.3302011987636,22.1977626412221,63.4720361600142
321,83.7029380662956,283.509951514872,632.787110418832,8.37029380662956,28.3509951514872,63.2787110418832,8.37029380662956,28.3509951514872,63.2787110418832
322,112.824781299598,211.546464936746,675.628753763656,11.2824781299598,21.1546464936746,67.5628753763656,11.2824781299598,21.1546464936746,67.5628753763656
323,84.9410254952414,202.55167618096,712.507298323798,8.49410254952414,20.255167618096,71.2507298323798,8.49410254952414,20.255167618096,71.2507298323798
324,101.871576166726,227.088721871659,671.039701961615,10.1871576166726,22.7088721871659,67.1039701961615,10.1871576166726,22.7088721871659,67.1039701961615
325,141.475833708419,0,858.524166291581,14.1475833708419,0,85.8524166291581,14.1475833708419,0,85.8524166291581
326,147.103173657079,0,852.896826342921,14.7103173657079,0,85.2896826342921,14.7103173657079,0,85.2896826342921
327,153.082003654635,0,846.917996345364,15.3082003654635,0,84.6917996345365,15.3082003654635,0,84.6917996345365
328,137.723989035888,0,862.276010964112,13.7723989035888,0,86.2276010964112,13.7723989035888,0,86.2276010964112
329,160.508487014286,0,839.491512985714,16.0508487014286,0,83.9491512985714,16.0508487014286,0,83.9491512985714
330,244.134362577425,0,755.865637422575,24.4134362577425,0,75.5865637422575,24.4134362577425,0,75.5865637422575
331,251.607027929443,0,748.392972070557,25.1607027929443,0,74.8392972070557,25.1607027929443,0,74.8392972070557
332,238.984239979768,0,761.015760020232,23.8984239979768,0,76.1015760020232,23.8984239979768,0,76.1015760020232
333,213.074870222792,0,786.925129777209,21.3074870222792,0,78.6925129777209,21.3074870222792,0,78.6925129777209
334,254.552422469228,0,745.447577530771,25.4552422469228,0,74.5447577530771,25.4552422469228,0,74.5447577530771
335,219.841748541235,0,780.158251458765,21.9841748541235,0,78.0158251458765,21.9841748541235,0,78.0158251458765
336,229.129225913296,0,770.870774086704,22.9129225913296,0,77.0870774086704,22.9129225913296,0,77.0870774086704
337,212.421235966935,0,787.578764033065,21.2421235966935,0,78.7578764033065,21.2421235966935,0,78.7578764033065
338,229.609588675409,0,770.390411324591,22.9609588675409,0,77.0390411324591,22.9609588675409,0,77.0390411324591
339,219.972310607234,0,780.027689392766,21.9972310607234,0,78.0027689392766,21.9972310607234,0,78.0027689392766
340,192.523722714739,0,807.476277285261,19.2523722714739,0,80.7476277285261,19.2523722714739,0,80.7476277285261
341,132.375668767232,0,867.624331232769,13.2375668767232,0,86.7624331232768,13.2375668767232,0,86.7624331232768
342,126.113161050883,0,873.886838949117,12.6113161050883,0,87.3886838949117,12.6113161050883,0,87.3886838949117
343,145.255482794602,0,854.744517205398,14.5255482794602,0,85.4744517205398,14.5255482794602,0,85.4744517205398
344,129.141291406582,0,870.858708593418,12.9141291406582,0,87.0858708593418,12.9141291406582,0,87.0858708593418
345,172.331132799861,0,827.668867200139,17.2331132799861,0,82.7668867200139,17.2331132799861,0,82.7668867200139
346,174.70180973515,0,825.29819026485,17.470180973515,0,82.529819026485,17.470180973515,0,82.529819026485
347,175.746713811467,0,824.253286188533,17.5746713811467,0,82.4253286188533,17.5746713811467,0,82.4253286188533
348,194.017882863227,0,805.982117136773,19.4017882863227,0,80.5982117136773,19.4017882863227,0,80.5982117136773
349,207.722424709612,0,792.277575290388,20.7722424709612,0,79.2277575290388,20.7722424709612,0,79.2277575290388
350,190.73683835675,0,809.26316164325,19.073683835675,0,80.926316164325,19.073683835675,0,80.926316164325
351,152.733630811354,0,847.266369188646,15.2733630811354,0,84.7266369188646,15.2733630811354,0,84.7266369188646
352,194.880940145834,0,805.119059854166,19.4880940145834,0,80.5119059854166,19.4880940145834,0,80.5119059854166
353,203.011221240266,0,796.988778759734,20.3011221240266,0,79.6988778759734,20.3011221240266,0,79.6988778759734
354,209.845305264507,0,790.154694735493,20.9845305264507,0,79.0154694735493,20.9845305264507,0,79.0154694735493
355,276.029377399525,0,723.970622600475,27.6029377399525,0,72.3970622600475,27.6029377399525,0,72.3970622600475
356,289.755540046151,0,710.244459953849,28.9755540046151,0,71.0244459953849,28.9755540046151,0,71.0244459953849
357,177.116547760495,0,822.883452239505,17.7116547760495,0,82.2883452239505,17.7116547760495,0,82.2883452239505
358,219.778092281176,0,780.221907718824,21.9778092281176,0,78.0221907718824,21.9778092281176,0,78.0221907718824
359,205.530295339018,0,794.469704660982,20.5530295339018,0,79.4469704660982,20.5530295339018,0,79.4469704660982
360,188.769108874619,0,811.230891125381,18.8769108874619,0,81.1230891125381,18.8769108874619,0,81.1230891125381
361,134.421709594119,0,865.578290405881,13.4421709594119,0,86.5578290405881,13.4421709594119,0,86.5578290405881
362,129.144596128838,0,870.855403871162,12.9144596128838,0,87.0855403871162,12.9144596128838,0,87.0855403871162
363,133.03571537095,0,866.96428462905,13.303571537095,0,86.696428462905,13.303571537095,0,86.696428462905
364,151.508489206923,0,848.491510793077,15.1508489206923,0,84.8491510793077,15.1508489206923,0,84.8491510793077
365,105.836523127434,0,894.163476872566,10.5836523127434,0,89.4163476872566,10.5836523127434,0,89.4163476872566
366,69.1212562758777,233.582176380552,697.29656734357,6.91212562758777,23.3582176380552,69.729656734357,6.91212562758777,23.3582176380552,69.729656734357
367,78.467601674424,207.708357373475,713.824040952101,7.8467601674424,20.7708357373475,71.3824040952101,7.8467601674424,20.7708357373475,71.3824040952101
368,101.888421880568,237.739651054659,660.371927064773,10.1888421880568,23.7739651054659,66.0371927064773,10.1888421880568,23.7739651054659,66.0371927064773
369,95.3599541301662,266.57441722751,638.065628642324,9.53599541301662,26.657441722751,63.8065628642324,9.53599541301662,26.657441722751,63.8065628642324
370,121.834212391366,0,878.165787608634,12.1834212391366,0,87.8165787608634,12.1834212391366,0,87.8165787608634
371,233.08606688951,0,766.91393311049,23.308606688951,0,76.691393311049,23.308606688951,0,76.691393311049
372,207.524019160645,0,792.475980839355,20.7524019160645,0,79.2475980839355,20.7524019160645,0,79.2475980839355
373,128.414461937911,0,871.585538062089,12.8414461937911,0,87.1585538062089,12.8414461937911,0,87.1585538062089
374,154.305988776065,0,845.694011223935,15.4305988776065,0,84.5694011223935,15.4305988776065,0,84.5694011223935
375,194.445918236874,0,805.554081763126,19.4445918236874,0,80.5554081763126,19.4445918236874,0,80.5554081763126
376,178.352362382579,0,821.647637617421,17.8352362382579,0,82.1647637617421,17.8352362382579,0,82.1647637617421
377,143.56786767894,0,856.43213232106,14.356786767894,0,85.643213232106,14.356786767894,0,85.643213232106
378,183.0264802098,0,816.9735197902,18.30264802098,0,81.69735197902,18.30264802098,0,81.69735197902
379,172.061749936416,0,827.938250063584,17.2061749936416,0,82.7938250063584,17.2061749936416,0,82.7938250063584
380,163.650484368858,0,836.349515631142,16.3650484368858,0,83.6349515631142,16.3650484368858,0,83.6349515631142
381,246.928689765961,0,753.071310234039,24.6928689765961,0,75.3071310234039,24.6928689765961,0,75.3071310234039
382,165.563388129128,0,834.436611870872,16.5563388129128,0,83.4436611870872,16.5563388129128,0,83.4436611870872
383,266.386061567299,0,733.613938432701,26.6386061567299,0,73.3613938432701,26.6386061567299,0,73.3613938432701
384,239.384865018028,0,760.615134981972,23.9384865018028,0,76.0615134981972,23.9384865018028,0,76.0615134981972
385,214.520121430118,0,785.479878569882,21.4520121430118,0,78.5479878569882,21.4520121430118,0,78.5479878569882
386,196.38554026738,0,803.61445973262,19.638554026738,0,80.361445973262,19.638554026738,0,80.361445973262
387,142.58380825749,0,857.41619174251,14.258380825749,0,85.741619174251,14.258380825749,0,85.741619174251
388,154.471397636805,0,845.528602363195,15.4471397636805,0,84.5528602363195,15.4471397636805,0,84.5528602363195
389,143.257647573441,0,856.742352426559,14.3257647573441,0,85.6742352426559,14.3257647573441,0,85.6742352426559
390,138.34309372994,0,861.65690627006,13.834309372994,0,86.165690627006,13.834309372994,0,86.165690627006
391,132.981503866962,254.297963535069,612.720532597969,13.2981503866962,25.4297963535069,61.2720532597969,13.2981503866962,25.4297963535069,61.2720532597969
392,110.959266545784,248.33740607866,640.703327375556,11.0959266545784,24.833740607866,64.0703327375556,11.0959266545784,24.833740607866,64.0703327375556
393,176.418826996935,0,823.581173003065,17.6418826996935,0,82.3581173003065,17.6418826996935,0,82.3581173003065
394,152.183187028336,0,847.816812971664,15.2183187028336,0,84.7816812971664,15.2183187028336,0,84.7816812971664
395,159.79221025841,0,840.20778974159,15.979221025841,0,84.020778974159,15.979221025841,0,84.020778974159
396,147.623138038773,0,852.376861961227,14.7623138038773,0,85.2376861961227,14.7623138038773,0,85.2376861961227
397,125.223422160097,0,874.776577839903,12.5223422160097,0,87.4776577839904,12.5223422160097,0,87.4776577839904
398,134.687974974057,0,865.312025025942,13.4687974974057,0,86.5312025025943,13.4687974974057,0,86.5312025025943
399,161.63944704519,0,838.360552954809,16.163944704519,0,83.8360552954809,16.163944704519,0,83.8360552954809
400,210.607254490651,0,789.392745509349,21.0607254490651,0,78.9392745509349,21.0607254490651,0,78.9392745509349
401,174.398995698066,0,825.601004301934,17.4398995698066,0,82.5601004301934,17.4398995698066,0,82.5601004301934
402,124.584551479686,287.928741197495,587.486707322819,12.4584551479686,28.7928741197495,58.7486707322819,12.4584551479686,28.7928741197495,58.7486707322819
403,101.063070244876,202.126140489752,696.810789265371,10.1063070244876,20.2126140489752,69.6810789265371,10.1063070244876,20.2126140489752,69.6810789265371
404,99.763519223139,203.364096877937,696.872383898924,9.9763519223139,20.3364096877937,69.6872383898924,9.9763519223139,20.3364096877937,69.6872383898924
405,168.5493445267,204.506538025729,626.944117447571,16.85493445267,20.4506538025729,62.6944117447571,16.85493445267,20.4506538025729,62.6944117447571
406,115.216189347043,217.138203000196,667.645607652761,11.5216189347043,21.7138203000196,66.7645607652761,11.5216189347043,21.7138203000196,66.7645607652761
407,126.09031985075,252.180639701501,621.729040447749,12.609031985075,25.2180639701501,62.1729040447749,12.609031985075,25.2180639701501,62.1729040447749
408,141.771425555192,261.543836800096,596.684737644713,14.1771425555192,26.1543836800096,59.6684737644713,14.1771425555192,26.1543836800096,59.6684737644713
409,147.889528066857,324.098327465666,528.012144467477,14.7889528066857,32.4098327465666,52.8012144467477,14.7889528066857,32.4098327465666,52.8012144467477
410,151.401979773328,289.91868467233,558.679335554342,15.1401979773328,28.991868467233,55.8679335554342,15.1401979773328,28.991868467233,55.8679335554342
411,168.673143386934,351.402382056113,479.924474556953,16.8673143386934,35.1402382056113,47.9924474556953,16.8673143386934,35.1402382056113,47.9924474556953
412,174.147157739476,351.922381265191,473.930460995333,17.4147157739476,35.1922381265191,47.3930460995333,17.4147157739476,35.1922381265191,47.3930460995333
413,185.664148688087,333.016647646886,481.319203665027,18.5664148688087,33.3016647646886,48.1319203665027,18.5664148688087,33.3016647646886,48.1319203665027
414,170.506760127417,344.493250053353,484.999989819229,17.0506760127417,34.4493250053353,48.4999989819229,17.0506760127417,34.4493250053353,48.4999989819229
415,285.064997997423,0,714.935002002577,28.5064997997423,0,71.4935002002577,28.5064997997423,0,71.4935002002577
416,373.215782052221,0,626.78421794778,37.3215782052221,0,62.6784217947779,37.3215782052221,0,62.6784217947779
417,160.869646228799,364.829376268883,474.300977502318,16.0869646228799,36.4829376268883,47.4300977502318,16.0869646228799,36.4829376268883,47.4300977502318
418,194.424448335611,350.658380033871,454.917171630518,19.4424448335611,35.0658380033871,45.4917171630518,19.4424448335611,35.0658380033871,45.4917171630518
419,219.33169095082,354.009045043429,426.659264005752,21.933169095082,35.4009045043429,42.6659264005752,21.933169095082,35.4009045043429,42.6659264005752
420,186.264178309598,382.506794742924,431.229026947479,18.6264178309598,38.2506794742924,43.1229026947479,18.6264178309598,38.2506794742924,43.1229026947479
421,198.08382177183,304.744341187431,497.171837040739,19.808382177183,30.4744341187431,49.7171837040739,19.808382177183,30.4744341187431,49.7171837040739
422,197.25607727449,369.059757481304,433.684165244206,19.725607727449,36.9059757481304,43.3684165244206,19.725607727449,36.9059757481304,43.3684165244206
423,171.553789784475,339.930657535904,488.515552679621,17.1553789784475,33.9930657535904,48.8515552679621,17.1553789784475,33.9930657535904,48.8515552679621
424,169.309116276045,423.272790690113,407.418093033842,16.9309116276045,42.3272790690113,40.7418093033842,16.9309116276045,42.3272790690113,40.7418093033842
425,205.671788212267,384.370227150794,409.957984636939,20.5671788212267,38.4370227150794,40.9957984636939,20.5671788212267,38.4370227150794,40.9957984636939
426,165.067141875486,394.725774050075,440.207084074439,16.5067141875486,39.4725774050075,44.0207084074439,16.5067141875486,39.4725774050075,44.0207084074439
427,196.5247401974,386.030739673465,417.444520129135,19.65247401974,38.6030739673465,41.7444520129135,19.65247401974,38.6030739673465,41.7444520129135
428,314.996212893437,0,685.003787106563,31.4996212893437,0,68.5003787106563,31.4996212893437,0,68.5003787106563
429,270.278162507642,0,729.721837492358,27.0278162507642,0,72.9721837492358,27.0278162507642,0,72.9721837492358
430,260.678197249703,0,739.321802750297,26.0678197249703,0,73.9321802750297,26.0678197249703,0,73.9321802750297
431,281.9235250606,0,718.0764749394,28.19235250606,0,71.80764749394,28.19235250606,0,71.80764749394
432,160.000220421648,256.508289882325,583.491489696027,16.0000220421648,25.6508289882325,58.3491489696027,16.0000220421648,25.6508289882325,58.3491489696027
433,201.774184802233,0,798.225815197767,20.1774184802233,0,79.8225815197767,20.1774184802233,0,79.8225815197767
434,165.964917245187,0,834.035082754813,16.5964917245187,0,83.4035082754813,16.5964917245187,0,83.4035082754813
435,250.656015487854,0,749.343984512146,25.0656015487854,0,74.9343984512146,25.0656015487854,0,74.9343984512146
436,224.233332201711,0,775.766667798289,22.4233332201711,0,77.5766667798289,22.4233332201711,0,77.5766667798289
437,249.04786547002,0,750.95213452998,24.904786547002,0,75.095213452998,24.904786547002,0,75.095213452998
438,289.543743869093,0,710.456256130906,28.9543743869093,0,71.0456256130906,28.9543743869093,0,71.0456256130906
439,240.013518132042,324.018249478257,435.968232389701,24.0013518132042,32.4018249478257,43.5968232389701,24.0013518132042,32.4018249478257,43.5968232389701
440,330.567879801654,0,669.432120198346,33.0567879801654,0,66.9432120198346,33.0567879801654,0,66.9432120198346
441,231.031994888719,0,768.968005111281,23.1031994888719,0,76.8968005111281,23.1031994888719,0,76.8968005111281
442,246.104403700929,0,753.895596299071,24.6104403700929,0,75.3895596299071,24.6104403700929,0,75.3895596299071
443,317.802500054391,0,682.197499945609,31.7802500054391,0,68.2197499945609,31.7802500054391,0,68.2197499945609
444,422.269854464912,0,577.730145535088,42.2269854464912,0,57.7730145535088,42.2269854464912,0,57.7730145535088
445,281.801456820719,0,718.198543179281,28.1801456820719,0,71.8198543179281,28.1801456820719,0,71.8198543179281
446,218.120596417323,0,781.879403582677,21.8120596417323,0,78.1879403582677,21.8120596417323,0,78.1879403582677
447,189.243960186996,0,810.756039813004,18.9243960186996,0,81.0756039813004,18.9243960186996,0,81.0756039813004
448,251.832634520496,0,748.167365479504,25.1832634520496,0,74.8167365479504,25.1832634520496,0,74.8167365479504
449,256.514851956102,0,743.485148043898,25.6514851956102,0,74.3485148043898,25.6514851956102,0,74.3485148043898
450,288.101869987594,0,711.898130012406,28.8101869987594,0,71.1898130012406,28.8101869987594,0,71.1898130012406
451,290.929364973729,0,709.070635026271,29.0929364973729,0,70.9070635026271,29.0929364973729,0,70.9070635026271
452,292.32437432745,0,707.67562567255,29.232437432745,0,70.767562567255,29.232437432745,0,70.767562567255
453,225.277544105537,0,774.722455894463,22.5277544105537,0,77.4722455894463,22.5277544105537,0,77.4722455894463
454,231.505833555852,0,768.494166444148,23.1505833555852,0,76.8494166444148,23.1505833555852,0,76.8494166444148
455,253.854809916191,0,746.145190083809,25.3854809916191,0,74.6145190083809,25.3854809916191,0,74.6145190083809
456,354.189593147521,0,645.810406852479,35.4189593147521,0,64.5810406852479,35.4189593147521,0,64.5810406852479
457,290.292731705099,0,709.707268294901,29.0292731705099,0,70.9707268294901,29.0292731705099,0,70.9707268294901
458,397.347448992478,0,602.652551007522,39.7347448992479,0,60.2652551007522,39.7347448992479,0,60.2652551007522
459,340.021782200982,0,659.978217799017,34.0021782200983,0,65.9978217799017,34.0021782200983,0,65.9978217799017
460,330.636791240918,0,669.363208759082,33.0636791240918,0,66.9363208759082,33.0636791240918,0,66.9363208759082
461,335.510934953692,0,664.489065046308,33.5510934953692,0,66.4489065046308,33.5510934953692,0,66.4489065046308
462,334.64496349076,0,665.35503650924,33.464496349076,0,66.535503650924,33.464496349076,0,66.535503650924
463,331.575052724399,0,668.424947275601,33.1575052724399,0,66.8424947275601,33.1575052724399,0,66.8424947275601
464,320.328838090152,0,679.671161909848,32.0328838090152,0,67.9671161909848,32.0328838090152,0,67.9671161909848
465,176.162090369311,352.324180738622,471.513728892067,17.6162090369311,35.2324180738622,47.1513728892067,17.6162090369311,35.2324180738622,47.1513728892067
466,210.083108552644,357.509851396605,432.407040050751,21.0083108552644,35.7509851396605,43.2407040050751,21.0083108552644,35.7509851396605,43.2407040050751
